-33.621, -51.135, 66.311
-35.501, -50.452, 62.364
-37.376, -49.757, 58.148
-39.247, -49.051, 53.602
-41.113, -48.33, 48.634
-42.972, -47.592, 43.096
-44.821, -46.829, 36.732
-46.48, -46.015, 29.661
-44.485, -46.119, 100
-42.487, -46.196, 100
-40.488, -46.273, 100
-38.49, -46.351, 100
-36.491, -46.428, 100
-34.493, -46.505, 100
-32.494, -46.582, 100
-30.496, -46.66, 100
-29.364, -46.72, 100
-31.364, -46.72, 100
-33.364, -46.72, 100
-35.364, -46.72, 100
-37.364, -46.72, 100
-39.364, -46.72, 100
-41.364, -46.72, 100
-43.364, -46.72, 100
-45.364, -46.72, 100
-47.364, -46.72, 100
-49.364, -46.72, 100
-51.364, -46.72, 100
-53.364, -46.72, 100
-55.364, -46.72, 100
-57.364, -46.72, 100
-59.364, -46.72, 100
-61.364, -46.72, 100
-61.453, -46.72, 100
-59.453, -46.72, 100
-57.453, -46.72, 100
-55.453, -46.72, 100
-53.453, -46.72, 100
-51.453, -46.72, 100
-49.453, -46.72, 100
-47.453, -46.72, 100
-45.453, -46.72, 100
-43.453, -46.72, 100
-41.453, -46.72, 100
-39.453, -46.72, 100
-37.453, -46.72, 100
-35.453, -46.72, 100
-33.453, -46.72, 100
-31.453, -46.72, 100
-29.453, -46.72, 100
-30.181, -45.346, 100
-31.372, -43.739, 100
-32.562, -42.132, 100
-33.753, -40.525, 100
-34.944, -38.918, 100
-36.134, -37.311, 100
-37.325, -35.704, 100
-38.516, -34.097, 100
-39.706, -32.49, 98.418
-40.897, -30.883, 95.802
-42.088, -29.276, 93.113
-43.278, -27.669, 90.344
-44.469, -26.062, 87.487
-45.66, -24.455, 84.534
-46.85, -22.848, 81.474
-48.041, -21.241, 78.294
-49.232, -19.635, 74.98
-50.422, -18.028, 71.512
-51.613, -16.421, 67.868
-52.803, -14.814, 64.016
-53.994, -13.207, 59.917
-55.185, -11.6, 55.516
-56.375, -9.993, 50.735
-57.566, -8.386, 45.453
-58.757, -6.779, 39.472
-59.947, -5.172, 32.404
-61.138, -3.565, 23.281
-62.408, -1.85, 0
-62.408, -1.85, 0
-74.315, 14.219, 0
endData
127
100
200
-48.634, 15.888, -45.437, 31.488, -44.275, 47.646, -62.873, 46.716
-62.873, 46.716, -54.795, 46.658, -54.795, 46.658, -46.716, 46.599
-46.716, 46.599, -63.106, 65.663, 11.754, 78.799, 39.42, 46.948
39.42, 46.948, 34.538, 46.948, 34.538, 46.948, 29.656, 46.948
29.656, 46.948, 45.814, 46.832, 45.814, 46.832, 61.971, 46.716
61.971, 46.716, 61.971, 0, 61.971, 0, 61.971, -46.716
61.971, -46.716, 61.623, -91.613, -52.295, -44.279, -46.367, -46.046
-46.367, -46.046, -37.649, -46.383, -37.649, -46.383, -28.931, -46.72
-28.931, -46.72, -45.669, -46.72, -45.669, -46.72, -62.408, -46.72
-62.408, -46.72, -45.786, -46.72, -45.786, -46.72, -29.163, -46.72
-29.163, -46.72, -45.786, -24.285, -45.786, -24.285, -62.408, -1.85
#PATH.JERRYIO-DATA {"appVersion":"0.10.0","format":"LemLib v0.5","gc":{"robotWidth":14,"robotHeight":15,"robotIsHolonomic":false,"showRobot":true,"uol":2.54,"pointDensity":2,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"V5RC 2026 - Push Back (Skills)","signature":"V5RC-PushBack-Skills-TopDownHighlighted-TileColor66_71","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"kOIm2gHekq","x":-48.634,"y":15.888,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"6v2EbRE0AE","x":-45.43698216829284,"y":31.48784724147351,"lock":false,"visible":true,"__type":"control"},{"uid":"ZRT9NzVvfD","x":-44.27455425772456,"y":47.645595198372575,"lock":false,"visible":true,"__type":"control"},{"uid":"gcCSZW9lhD","x":-62.87340082681701,"y":46.71565286991795,"lock":false,"visible":true,"heading":270,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"44F7xNxcBx"},{"controls":[{"uid":"gcCSZW9lhD","x":-62.87340082681701,"y":46.71565286991795,"lock":false,"visible":true,"heading":270,"__type":"end-point"},{"uid":"A0szr4bIXL","x":-46.71565286991795,"y":46.599410078861126,"lock":false,"visible":true,"heading":270,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"8AWkWx8yzO"},{"controls":[{"uid":"A0szr4bIXL","x":-46.71565286991795,"y":46.599410078861126,"lock":false,"visible":true,"heading":270,"__type":"end-point"},{"uid":"fFLoyBGLKF","x":-63.105886408930594,"y":65.66319943259319,"lock":false,"visible":true,"__type":"control"},{"uid":"9rSFsV2xVb","x":11.754154245426145,"y":78.79904490087587,"lock":false,"visible":true,"__type":"control"},{"uid":"ohqHaHKzVU","x":39.42025530319144,"y":46.94813845203161,"lock":false,"visible":true,"heading":90,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"cNGL1je5lz"},{"controls":[{"uid":"ohqHaHKzVU","x":39.42025530319144,"y":46.94813845203161,"lock":false,"visible":true,"heading":90,"__type":"end-point"},{"uid":"LT4o9gBlP3","x":29.655860854417906,"y":46.94813845203161,"lock":false,"visible":true,"heading":90,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"CGCQvkJKZZ"},{"controls":[{"uid":"LT4o9gBlP3","x":29.655860854417906,"y":46.94813845203161,"lock":false,"visible":true,"heading":90,"__type":"end-point"},{"uid":"L4CfBx4DuC","x":61.97135676821603,"y":46.71565286991795,"lock":false,"visible":true,"heading":90,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"upu0Q9gie4"},{"controls":[{"uid":"L4CfBx4DuC","x":61.97135676821603,"y":46.71565286991795,"lock":false,"visible":true,"heading":90,"__type":"end-point"},{"uid":"PLBgd97ILh","x":61.971,"y":-46.716,"lock":false,"visible":true,"heading":90,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"JYPKckdBPA"},{"controls":[{"uid":"PLBgd97ILh","x":61.971,"y":-46.716,"lock":false,"visible":true,"heading":90,"__type":"end-point"},{"uid":"fCOz1hFG9g","x":61.622628395045545,"y":-91.61326848770712,"lock":false,"visible":true,"__type":"control"},{"uid":"qNuCqyzUgh","x":-52.29530684064569,"y":-44.27892584940777,"lock":false,"visible":true,"__type":"control"},{"uid":"leKc73YptU","x":-46.366924496747465,"y":-46.04609439343062,"lock":false,"visible":true,"heading":270,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"QEOoplRQs5"},{"controls":[{"uid":"leKc73YptU","x":-46.366924496747465,"y":-46.04609439343062,"lock":false,"visible":true,"heading":270,"__type":"end-point"},{"uid":"uaKHSKiXB8","x":-28.9305058382233,"y":-46.720024461601156,"lock":false,"visible":true,"heading":270,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"b7KckbMUYg"},{"controls":[{"uid":"uaKHSKiXB8","x":-28.9305058382233,"y":-46.720024461601156,"lock":false,"visible":true,"heading":270,"__type":"end-point"},{"uid":"QZWvDUuFxj","x":-62.408429662589704,"y":-46.720024461601156,"lock":false,"visible":true,"heading":270,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"jGZCcsKYke"},{"controls":[{"uid":"QZWvDUuFxj","x":-62.408429662589704,"y":-46.720024461601156,"lock":false,"visible":true,"heading":270,"__type":"end-point"},{"uid":"RJ0EdBtIuo","x":-29.162991420336954,"y":-46.720024461601156,"lock":false,"visible":true,"heading":270,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"TO52E9H2qM"},{"controls":[{"uid":"RJ0EdBtIuo","x":-29.162991420336954,"y":-46.720024461601156,"lock":false,"visible":true,"heading":270,"__type":"end-point"},{"uid":"7gWhOe25gp","x":-62.408429662589704,"y":-1.8503071136656275,"lock":false,"visible":true,"heading":315,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"OqPTzKn0Af"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"Path","uid":"mMLhd7y6U8","lock":false,"visible":true}]}
